Year,Prosper Rating (Letter),Estimated Return
2013,E,0.0632
2010,D,0.156
2013,D,0.09066
2012,C,0.1281
2013,D,0.1025
2013,B,0.0836
2012,E,0.1276
2013,C,0.08022
2010,D,0.0289
2012,B,0.1295
2011,D,0.1317
2013,B,0.0789
2013,A,0.06153
2013,A,0.0749
2012,A,0.0718
2012,D,0.115
2013,C,0.0898
2011,E,0.1561
2011,B,0.1074
2012,B,0.1385
2013,HR,0.11116
2010,D,0.1358
2013,HR,0.11116
2013,C,0.1105
2013,B,0.0905
2011,B,0.1009
2012,HR,0.1246
2013,A,0.0657
2013,D,0.1039
2013,A,0.07487
2013,A,0.06462
2011,A,0.0666
2010,B,0.0724
2011,D,0.1232
2013,D,0.09512
2010,A,0.0608
2012,HR,0.1246
2011,B,0.0682
2011,D,0.1243
2013,D,0.1065
2012,D,0.1634
2013,HR,0.1185
2012,HR,0.1246
2012,C,0.1103
2013,C,0.08473
2011,D,0.1733
2011,HR,0.0887
2013,B,0.0697
2013,A,0.07078
2013,C,0.08022
2013,E,0.10544
2012,C,0.1422
2013,B,0.08321
2012,B,0.0926
2010,HR,-0.0804
2012,E,0.1582
2011,C,0.144
2011,D,0.1363
2013,D,0.116
2012,E,0.0686
2012,C,0.1492
2013,E,0.1242
2011,E,0.1561
2013,B,0.08004
2013,E,0.10102
2013,B,0.07077
2009,HR,0.1399
2012,A,0.0597
2009,C,0.1119
2010,HR,0.1369
2013,C,0.1133
2011,D,0.1454
2013,C,0.1133
2013,C,0.08976
2012,A,0.0517
2011,D,0.128
2011,A,0.0423
2013,A,0.0749
2010,HR,-0.0742
2013,B,0.0878
2012,A,0.0623
2011,HR,0.1087
2013,C,0.0912
2013,D,0.0837
2012,A,0.101
2013,E,0.10256
2011,B,0.1173
2013,E,0.1137
2009,C,0.1172
2013,B,0.07517
2012,B,0.0803
2013,HR,0.1185
2013,C,0.08022
2013,B,0.08215
2011,E,0.1371
2011,D,0.1357
2012,HR,0.1246
2011,E,0.1439
2013,C,0.08279
2013,E,0.10423
2013,E,0.1122
2013,AA,0.0552
2013,AA,0.051
2012,HR,0.1246
2013,C,0.0984
2011,B,0.1074
2012,C,0.0973
2012,B,0.1385
2013,A,0.0691
2013,B,0.1001
2012,D,0.1511
2011,B,0.1074
2013,A,0.06706
2013,E,0.1093
2013,A,0.0666
2011,E,0.0982
2013,E,0.10256
2012,D,0.1144
2013,B,0.08154
2013,D,0.08578
2013,B,0.08268
2013,A,0.0727
2012,C,0.1422
2012,A,0.0911
2011,D,0.1414
2013,C,0.0941
2012,C,0.111
2013,C,0.08976
2011,AA,0.0854
2013,C,0.08524
2012,C,0.1479
2012,B,0.142
2012,B,0.0553
2012,HR,0.1271
2013,C,0.0955
2013,C,0.08284
2011,D,0.128
2012,A,0.06
2013,A,0.0749
2013,D,0.0837
2009,A,0.1483
2013,C,0.0984
2013,B,0.1001
2013,A,0.06663
2012,HR,0.1221
2013,C,0.0941
2011,D,0.1414
2012,D,0.1012
2013,B,0.0878
2013,A,0.06462
2012,C,0.1419
2013,A,0.0712
2011,B,0.0682
2011,HR,0.1267
2009,C,0.1216
2013,A,0.0657
2012,C,0.1083
2013,C,0.1115
2013,B,0.07517
2013,A,0.0414
2013,HR,0.10663
2011,E,0.1487
2013,A,0.06706
2010,C,0.1196
2010,D,0.1504
2012,HR,0.1246
2013,C,0.0955
2013,A,0.0691
2010,B,0.0764
2013,E,0.10941
2010,AA,0.057
2013,E,0.115
2010,D,0.1698
2012,HR,0.1174
2011,C,0.1147
2011,D,0.128
2013,C,0.1004
2013,C,0.08627
2013,B,0.0905
2013,D,0.1079
2012,HR,0.1271
2013,C,0.08529
2013,AA,0.051
2013,E,0.10423
2011,D,0.1232
2013,E,0.10102
2013,D,0.1012
2011,E,0.1487
2011,D,0.1243
2013,AA,0.046
2013,D,0.1025
2013,C,0.08872
2011,D,0.1414
2013,AA,0.04554
2010,B,0.0624
2011,E,0.1487
2010,HR,0.0699
2011,A,0.0965
2012,D,0.1511
2012,E,0.1257
2012,A,0.0424
2012,B,0.0761
2013,B,0.08321
2012,HR,0.1246
2013,HR,0.1185
2011,C,0.0936
2012,D,0.1487
2013,B,0.08209
2013,C,0.0955
2013,C,0.08529
2013,B,0.0905
2013,C,0.08284
2013,C,0.07766
2012,A,0.0662
2009,A,0.0727
2012,HR,0.1271
2012,AA,0.0933
2012,HR,0.1174
2012,E,0.115
2012,HR,0.1174
2013,A,0.05879
2013,A,0.0782
2013,B,0.0861
2013,D,0.0927
2013,B,0.119
2009,D,0.1472
2012,E,0.1354
2012,C,0.1239
2012,HR,0.1221
2012,C,0.1062
2013,E,0.10941
2012,D,0.1521
2012,D,0.1039
2012,HR,0.1221
2011,E,0.1487
2011,A,0.0766
2012,E,0.1257
2012,HR,0.1246
2012,HR,0.1124
2011,D,0.1232
2011,A,0.0766
2011,HR,0.1267
2013,A,0.0666
2012,B,0.112
2011,HR,0.0887
2010,HR,0.1399
2010,E,0.1557
2012,C,0.1014
2012,C,0.1442
2012,D,0.1039
2013,C,0.1053
2012,A,0.1082
2013,C,0.1044
2012,C,0.1479
2012,HR,0.1246
2013,C,0.08022
2013,A,0.0727
2013,A,0.07284
2011,AA,0.0245
2010,E,0.0819
2010,HR,0.1399
2013,B,0.08215
2013,E,0.1242
2012,A,0.0961
2011,D,0.1163
2013,C,0.1101
2011,A,0.0666
2013,A,0.0728
2011,B,0.0731
2010,HR,0.1369
2013,B,0.07344
2013,D,0.09066
2013,B,0.0789
2013,E,0.10941
2012,D,0.1511
2012,HR,0.1174
2012,HR,0.1124
2012,HR,0.1246
2010,AA,0.055
2011,E,0.1439
2012,HR,0.1246
2012,A,0.06
2013,C,0.0912
2013,C,0.08922
2013,B,0.0876
2012,HR,0.1221
2010,A,0.0662
2013,C,0.08627
2012,E,0.1168
2013,D,0.099
2013,D,0.1065
2013,A,0.07284
2013,E,0.1122
2013,A,0.0748
2013,HR,0.11348
2013,D,0.0837
2011,D,0.1454
2011,AA,0.0535
2013,AA,0.0552
2013,B,0.1001
2009,B,0.0881
2011,D,0.1363
2013,A,0.0706
2013,B,0.0876
2012,HR,0.1246
2013,E,0.1122
2013,D,0.1079
2012,A,0.0836
2012,B,0.115
2013,B,0.0861
2010,C,0.1317
2013,B,0.08321
2013,A,0.0624
2012,B,0.0906
2013,A,0.0666
2011,D,0.1414
2013,E,0.1122
2013,E,0.10423
2011,E,0.1561
2013,B,0.0789
2013,E,0.10256
2013,B,0.07077
2012,C,0.1014
2012,D,0.1511
2013,A,0.0749
2013,C,0.1115
2012,C,0.1422
2012,D,0.1495
2013,HR,0.11348
2013,C,0.08724
2013,D,0.099
2013,D,0.0837
2012,D,0.1145
2013,D,0.1012
2013,C,0.0912
2012,B,0.1241
2012,D,0.1158
2012,HR,0.1124
2010,A,0.0737
2012,HR,0.1246
2010,D,0.156
2013,C,0.1115
2011,E,0.1487
2013,B,0.08321
2013,D,0.1079
2013,B,0.0803
2011,D,0.128
2012,B,0.128
2012,E,0.1587
2012,C,0.1003
2013,D,0.1051
2013,B,0.08268
2013,C,0.0955
2013,D,0.09167
2012,A,0.0961
2012,C,0.1062
2013,A,0.06706
2011,D,0.1317
2012,A,0.0567
2013,B,0.0803
2012,E,0.1363
2013,AA,0.0466
2012,C,0.1003
2013,B,0.0878
2013,A,0.0657
2013,AA,0.05516
2013,C,0.08529
2013,C,0.0898
2013,E,0.10544
2013,C,0.08529
2012,A,0.108
2009,D,0.1477
2012,C,0.1103
2012,E,0.1239
2012,D,0.1512
2013,D,0.0837
2012,D,0.1145
2012,C,0.1262
2013,E,0.10102
2013,B,0.07077
2012,D,0.1189
2013,D,0.1079
2010,D,0.1023
2013,D,0.116
2010,AA,0.0445
2009,D,0.1477
2012,HR,0.1246
2011,A,0.0905
2010,A,0.0708
2011,E,0.1439
2012,D,0.1012
2013,D,0.1199
2013,B,0.0789
2013,A,0.0748
2010,A,0.0608
2012,B,0.0806
2013,E,0.10941
2010,HR,0.1399
2013,D,0.0927
2012,AA,0.0782
2013,A,0.0666
2012,C,0.1003
2013,B,0.0861
2011,AA,0.04
2012,A,0.0906
2013,B,0.07192
2013,E,0.10423
2012,E,0.1239
2013,D,0.099
2013,D,0.1065
2012,HR,0.1174
2011,B,0.0878
2010,HR,0.1369
2012,A,0.0662
2013,D,0.1235
2013,B,0.08154
2012,E,0.1567
2012,HR,0.1246
2013,C,0.08529
2013,B,0.07689
2012,B,0.1272
2011,B,0.1074
2013,C,0.08627
2012,HR,0.1246
2011,C,0.0953
2013,E,0.1237
2011,AA,0.0814
2013,B,0.08215
2010,A,0.0608
2012,D,0.1511
2012,C,0.1062
2011,HR,0.1148
2012,D,0.1104
2012,E,0.1257
2013,E,0.10423
2013,C,0.08022
2013,A,0.0782
2011,D,0.128
2013,B,0.0963
2013,A,0.06462
2011,AA,0.0704
2012,D,0.115
2013,D,0.1173
2011,HR,0.1267
2013,E,0.1327
2011,E,0.1487
2013,B,0.07408
2013,B,0.0963
2012,D,0.1458
2012,HR,0.1124
2012,D,0.1241
2013,E,0.1122
2009,C,0.0152
2012,HR,0.1221
2013,A,0.07284
2013,C,0.07819
2012,B,0.1074
2011,C,0.0793
2012,HR,0.1246
2013,B,0.1001
2013,C,0.07766
2013,A,0.0666
2013,C,0.1147
2013,C,0.07824
2013,D,0.1065
2013,E,0.1107
2013,B,0.07689
2011,D,0.1414
2013,B,0.07344
2009,C,0.0174
2010,B,0.1465
2013,D,0.09167
2013,A,0.0691
2011,E,0.1439
2013,A,0.06
2012,D,0.1634
2013,AA,0.051
2013,D,0.116
2013,D,0.0927
2012,D,0.1523
2012,D,0.1144
2011,D,0.1357
2013,C,0.08872
2013,AA,0.0517
2012,D,0.1123
2013,E,0.1237
2011,E,0.1487
2012,E,0.1256
2011,B,0.0878
2012,C,0.0987
2012,HR,0.1174
2013,B,0.0963
2012,C,0.1239
2013,C,0.08529
2012,HR,0.1221
2013,E,0.115
2013,HR,0.11348
2013,A,0.0782
2013,D,0.1235
2011,D,0.1243
2013,D,0.09609
2010,AA,0.055
2012,HR,0.1246
2012,AA,0.0779
2012,A,0.0911
2013,D,0.0603
2012,D,0.155
2013,B,0.0888
2013,E,0.1122
2013,B,0.0836
2011,HR,0.12
2013,B,0.0905
2013,B,0.07463
2013,AA,0.051
2011,B,0.142
2012,HR,0.1174
2012,D,0.1202
2013,C,0.095
2012,AA,0.0565
2013,D,0.1039
2013,D,0.1235
2013,AA,0.0426
2013,A,0.06499
2012,B,0.0906
2013,A,0.07078
2012,E,0.1374
2011,D,0.1243
2013,C,0.0984
2012,E,0.1371
2012,B,0.0935
2013,A,0.0691
2013,E,0.10748
2013,B,0.0838
2013,C,0.08421
2013,A,0.05879
2011,B,0.0878
2013,A,0.0666
2013,C,0.08529
2013,D,0.123
2011,E,0.1561
2013,E,0.1107
2013,B,0.0838
2011,C,0.1206
2013,A,0.06499
2010,HR,0.0704
2012,C,0.1083
2013,A,0.0631
2011,D,0.1163
2011,C,0.0953
2013,E,0.10423
2012,E,0.1263
2012,B,0.1074
2012,B,0.0761
2013,HR,0.11348
2011,D,0.1414
2013,E,0.1137
2012,C,0.1014
2011,D,0.1232
2011,D,0.1068
2012,E,0.1352
2010,AA,0.0545
2013,B,0.0789
2013,D,0.1065
2013,B,0.0876
2013,AA,0.04261
2013,D,0.1012
2011,D,0.1363
2013,C,0.0975
2012,B,0.0806
2012,A,0.0567
2012,B,0.142
2013,C,0.1147
2012,A,0.0718
2012,A,0.0842
2013,B,0.1001
2013,A,0.0748
2012,HR,0.1174
2012,C,0.1492
2013,B,0.074
2013,AA,0.0552
2012,B,0.1351
2012,AA,0.0549
2013,B,0.07077
2013,C,0.1133
2010,D,0.1463
2010,A,0.0662
2013,C,0.08227
2012,C,0.0973
2011,HR,0.1267
2013,C,0.08421
2012,HR,0.1246
2013,B,0.07192
2012,E,0.1276
2012,C,0.0563
2013,AA,0.051
2013,C,0.07923
2012,E,0.1371
2012,D,0.1318
2013,AA,0.051
2013,B,0.0888
2012,HR,0.1246
2013,B,0.08321
2012,C,0.0984
2013,C,0.08227
2013,D,0.09066
2012,A,0.0567
2013,B,0.0905
2013,D,0.08919
2010,B,0.0796
2013,C,0.1273
2013,C,0.1004
2012,HR,0.1271
2012,HR,0.1246
2011,A,0.0905
2013,C,0.08529
2013,C,0.08627
2013,A,0.07078
2010,C,0.0692
2013,A,0.0666
2011,D,0.1649
2011,A,0.1005
2013,A,0.0624
2009,B,0.1079
2011,C,0.1147
2012,HR,0.1221
2013,C,0.08172
2009,B,0.1135
2013,A,0.06153
2012,A,0.0718
2012,AA,0.0779
2013,D,0.0837
2012,A,0.0597
2013,C,0.0999
2012,HR,0.1246
2013,E,0.1244
2011,E,0.143
2013,D,0.1065
2012,B,0.1356
2012,E,0.1374
2013,A,0.06663
2010,E,0.1773
2010,C,0.1196
2012,D,0.1145
2011,D,0.1068
2013,C,0.1053
2012,A,0.0836
2012,HR,0.1221
2013,C,0.1115
2012,A,0.0567
2013,D,0.0927
2009,C,0.1303
2013,E,0.10423
2012,C,0.1492
2012,HR,0.1246
2013,C,0.08728
2010,D,0.1504
2013,E,0.1244
2012,A,0.0567
2012,B,0.1074
2013,D,0.09609
2011,E,0.1487
2010,E,0.1761
2012,A,0.0567
2012,A,0.108
2013,A,0.07487
2012,HR,0.1174
2012,A,0.0567
2012,B,0.112
2012,A,0.0657
2011,D,0.128
2013,D,0.1039
2009,D,0.2216
2012,B,0.0906
2013,C,0.08227
2011,B,0.1074
2013,B,0.1001
2013,C,0.08524
2013,HR,0.11348
2010,C,0.1196
2012,B,0.1385
2012,A,0.108
2011,HR,0.1267
2013,HR,0.11348
2013,AA,0.0498
2013,A,0.06663
2011,D,0.1454
2013,AA,0.0498
2012,HR,0.1246
2010,A,0.0608
2012,B,0.0888
2013,B,0.0876
2011,D,0.1317
2013,C,0.08976
2013,D,0.123
2013,D,0.09609
2013,D,0.1199
2012,HR,0.1246
2013,D,0.0837
2013,C,0.08627
2013,C,0.08728
2012,HR,0.1246
2012,D,0.115
2010,AA,0.058
2013,A,0.0749
2013,A,0.06968
2013,A,0.0691
2011,D,0.1649
2012,AA,0.055
2011,E,0.14
2013,A,0.0691
2011,E,0.1487
2013,A,0.07487
2013,C,0.1053
2013,C,0.0984
2013,A,0.06968
2011,C,0.1206
2012,B,0.0935
2013,B,0.0778
2013,B,0.07408
2012,HR,0.1221
2012,A,0.06
2012,A,0.0517
2013,A,0.0631
2013,B,0.07689
2013,D,0.1012
2011,E,0.1487
2011,B,0.1074
2011,D,0.1698
2011,E,0.143
2013,D,0.1051
2013,A,0.0749
2013,C,0.08279
2013,C,0.08473
2009,E,0.1178
2013,C,0.1133
2013,B,0.07689
2013,D,0.1051
2012,A,0.0842
2013,D,0.123
2013,C,0.1105
2010,D,0.1504
2012,AA,0.0565
2013,B,0.08209
2013,C,0.1053
2013,D,0.09066
2010,C,0.1304
2012,B,0.0803
2013,A,0.0691
2012,C,0.1492
2010,D,0.1504
2012,D,0.1145
2012,B,0.09
2013,B,0.07077
2011,C,0.1206
2013,E,0.1093
2011,D,0.1243
2012,B,0.1385
2012,D,0.1123
2013,D,0.09066
2011,A,0.0905
2010,D,0.2233
2012,AA,0.0552
2013,B,0.0861
2011,B,0.104
2013,E,0.10748
2009,C,0.1011
2012,B,0.0803
2012,C,0.1492
2009,HR,-0.0277
2011,B,0.1009
2010,E,0.1761
2012,HR,0.1246
2013,C,0.0984
2010,B,0.0764
2012,A,0.0657
2013,HR,0.1185
2013,A,0.06462
2013,C,0.08027
2012,HR,0.1246
2013,C,0.08473
2012,AA,0.0565
2013,C,0.0955
2013,C,0.0975
2013,B,0.0836
2013,C,0.0975
2013,A,0.06081
2012,A,0.06
2012,A,0.1115
2010,D,0.156
2013,C,0.1133
2013,C,0.08284
2013,B,0.0803
2013,A,0.07284
2012,E,0.1257
2013,C,0.08022
2012,HR,0.1246
2011,D,0.1357
2013,D,0.1039
2013,B,0.0878
2013,E,0.10256
2013,AA,0.04929
2011,A,0.0642
2013,D,0.09609
2013,C,0.0955
2013,C,0.1124
2011,E,0.1487
2011,E,0.143
2012,HR,0.1246
2013,C,0.08872
2012,B,0.0926
2013,D,0.1199
2013,D,0.1173
2012,C,0.1014
2011,A,0.0666
2013,C,0.0898
2013,A,0.0727
2013,D,0.1039
2013,C,0.08926
2010,AA,0.054
2013,C,0.07713
2012,D,0.1634
2013,C,0.1105
2013,A,0.06153
2013,A,0.0749
2013,B,0.08268
2010,D,0.1463
2013,C,0.08279
2010,D,0.1572
2012,D,0.1144
2013,D,0.1012
2012,C,0.0922
2013,C,0.08728
2013,C,0.0912
2013,B,0.0878
2013,D,0.1025
2013,A,0.07078
2012,E,0.1352
2013,C,0.0922
2009,E,0.1462
2013,B,0.0876
2012,C,0.1442
2012,C,0.1442
2013,A,0.06499
2012,B,0.0506
2010,A,0.0652
2012,A,0.0961
2012,C,0.1003
2012,A,0.0567
2011,B,0.0963
2013,C,0.1003
2012,D,0.1189
2011,E,0.14
2012,A,0.0821
2010,AA,0.055
2013,B,0.07077
2012,D,0.1145
2013,C,0.08922
2012,B,0.1214
2013,AA,0.0552
2013,B,0.08215
2012,C,0.0912
2012,B,0.1389
2013,B,0.07689
2013,C,0.08529
2010,A,0.0608
2013,E,0.1137
2012,C,0.1262
2013,C,0.1003
2013,D,0.08578
2012,AA,0.0399
2011,A,0.0965
2013,C,0.08473
2012,B,0.1272
2010,E,0.1761
2011,B,0.0878
2013,A,0.07078
2012,HR,0.1246
2013,B,0.1001
2012,B,0.0806
2013,A,0.07487
2013,C,0.1053
2011,AA,0.04
2012,C,0.1449
2012,D,0.1145
2013,A,0.06663
2010,A,0.0708
2011,D,0.1357
2012,C,0.111
2012,A,0.0961
2013,E,0.1122
2012,A,0.1164
2013,E,0.1241
2010,B,0.0796
2011,HR,0.1148
2012,B,0.112
2013,AA,0.05516
2013,B,0.07408
2012,D,0.115
2012,A,0.0623
2013,A,0.0749
2013,A,0.07078
2011,D,0.1628
2011,E,0.1561
2012,A,0.0567
2011,E,0.1487
2013,C,0.08872
2012,C,0.1422
2013,E,0.1244
2013,HR,0.1185
2013,B,0.0876
2013,D,0.1199
2013,B,0.0818
2013,C,0.0999
2011,HR,0.0887
2010,B,0.0772
2013,AA,0.05298
2012,B,0.0924
2012,D,0.1295
2012,HR,0.1246
2013,E,0.10423
2013,C,0.1115
2013,D,0.1065
2013,B,0.08321
2013,E,0.1107
2010,A,0.0588
2012,B,0.0914
2012,C,0.1103
2013,D,0.1235
2013,C,0.08473
2013,A,0.06388
2011,C,0.1147
2013,B,0.07344
2013,E,0.1137
2013,C,0.0965
2011,D,0.1317
2010,C,0.1304
2012,A,0.1115
2013,A,0.0645
2013,E,0.10423
2013,A,0.0728
2012,B,0.0761
2013,B,0.08215
2013,D,0.0927
2011,B,0.0963
2011,HR,0.1148
2012,D,0.1123
2013,D,0.08919
2011,A,0.0671
2013,D,0.1079
2011,B,0.1009
2012,HR,0.1246
2012,HR,0.1246
2012,D,0.1295
2013,E,0.10256
2013,D,0.08821
2010,B,0.0925
2012,C,0.1442
2013,E,0.1137
2013,B,0.0789
2013,C,0.1053
2013,E,0.1107
2013,A,0.0727
2013,C,0.1152
2013,C,0.07824
2013,D,0.1039
2010,D,0.068
2013,B,0.08215
2013,B,0.07408
2011,D,0.1454
2011,C,0.089
2011,D,0.1454
2012,C,0.1422
2012,B,0.0953
2012,HR,0.1171
2013,C,0.1091
2013,E,0.1241
2012,E,0.1568
2011,B,0.0731
2011,B,0.1074
2013,E,0.1093
2013,A,0.06
2012,D,0.1511
2012,D,0.1458
2013,AA,0.0552
2010,HR,-0.0251
2012,D,0.1634
2013,C,0.0912
2012,C,0.0987
2012,A,0.1115
2013,B,0.1001
2013,C,0.08724
2012,D,0.1123
2013,B,0.07689
2013,B,0.07517
2011,AA,0.0504
2013,E,0.10941
2012,E,0.1257
2013,C,0.0955
2013,A,0.0749
2012,B,0.0926
2013,D,0.09167
2012,C,0.1422
2013,C,0.0548
2012,D,0.1232
2013,A,0.0749
2013,A,0.0749
2010,B,0.0764
2011,D,0.1363
2013,B,0.07463
2012,HR,0.1246
2011,HR,0.0887
2013,D,0.116
2009,C,0.1352
2013,D,0.1173
2013,E,0.10423
2012,HR,0.1174
2011,D,0.128
2013,B,0.0838
2013,B,0.102
2013,E,0.1093
2012,A,0.0309
2013,C,0.08976
2012,C,0.1003
2013,B,0.07463
2011,C,0.0936
2011,D,0.1317
2013,A,0.0728
2013,A,0.0728
2011,C,0.0936
2009,D,0.2216
2013,A,0.07487
2009,HR,0.1399
2013,B,0.08215
2012,HR,0.1271
2012,D,0.1189
2011,C,0.1172
2013,A,0.06968
2012,B,0.0486
2012,C,0.1479
2013,D,0.1012
2012,HR,0.1221
2013,C,0.08976
2012,C,0.1014
2013,E,0.10102
2013,E,0.10544
2013,HR,0.1131
2011,AA,0.037
2012,A,0.0842
2012,HR,0.1221
2013,C,0.0941
2011,D,0.1454
2012,C,0.1003
2013,D,0.09167
2013,D,0.08474
2013,E,0.09737
2010,E,0.1692
2013,C,0.08022
2013,B,0.07689
2012,D,0.1511
2013,C,0.08529
2013,B,0.08321
2011,D,0.1317
2011,A,0.0965
2013,D,0.1079
2012,B,0.0731
2013,D,0.09609
2010,D,0.1434
2013,AA,0.051
2013,E,0.10423
2010,D,0.0768
2012,B,0.1389
2013,D,0.1079
2010,AA,0.057
2012,D,0.1144
2013,HR,0.11116
2013,D,0.1065
2013,D,0.116
2012,D,0.1079
2013,B,0.0861
2012,C,0.1014
2011,C,0.1147
2013,AA,0.0552
2013,AA,0.05298
2012,HR,0.1124
2011,E,0.1487
2013,B,0.0697
2013,C,0.08223
2011,E,0.1487
2011,HR,0.1148
2011,HR,0.12
2012,E,0.1263
2009,AA,0.0535
2012,A,0.101
2013,D,0.09609
2013,HR,0.1185
2010,AA,0.0545
2013,C,0.08524
2013,C,0.08524
2013,B,0.0943
2013,D,0.1173
2013,C,0.08724
2012,D,0.1202
2012,D,0.1511
2013,C,0.08872
2013,B,0.08209
2013,C,0.08872
2010,HR,0.1369
2009,AA,0.056
2013,C,0.08172
2013,A,0.06663
2011,C,0.1124
2012,E,0.1352
2011,D,0.136
2010,A,0.0608
2012,C,0.111
2013,B,0.07517
2013,D,0.131
2013,B,0.07408
2010,B,0.0749
2013,C,0.1124
2011,E,0.1487
2011,D,0.1048
2012,C,0.1281
2012,HR,0.1124
2012,A,0.0597
2012,C,0.1014
2009,AA,0.0799
2013,D,0.1235
2013,A,0.0727
2009,D,0.1583
2013,A,0.0727
2010,E,0.1706
2013,D,0.1039
2013,B,0.07463
2009,D,0.1769
2012,E,0.115
2013,D,0.09512
2009,D,0.1593
2013,C,0.0941
2013,C,0.08172
2013,AA,0.0506
2013,B,0.0963
2013,E,0.1122
2013,B,0.0943
2010,D,0.0751
2012,D,0.1511
2012,HR,0.1221
2012,E,0.1137
2012,C,0.1408
2013,C,0.1115
2013,A,0.07078
2013,A,0.0749
2012,E,0.1263
2012,AA,0.055
2013,C,0.08724
2013,A,0.07487
2013,C,0.0912
2012,B,0.0803
2009,D,0.1574
2013,C,0.1101
2013,C,0.1053
2013,B,0.08209
2013,C,0.1133
2012,C,0.111
2009,C,0.1153
2013,E,0.1107
2011,A,0.0666
2013,A,0.0691
2012,AA,0.0933
2010,E,0.1761
2009,D,0.1472
2013,AA,0.05516
2013,B,0.102
2012,E,0.1257
2010,D,0.1504
2011,C,0.089
2012,C,0.1422
2013,A,0.0691
2012,HR,0.1271
2012,A,0.0992
2013,C,0.0984
2013,B,0.08004
2012,C,0.1422
2013,B,0.0963
2012,HR,0.1271
2013,D,0.099
2011,E,0.1347
2012,B,0.1272
2012,D,0.1144
2013,A,0.0728
2012,HR,0.1246
2010,D,0.0948
2010,AA,0.0545
2011,D,0.1454
2013,HR,0.11348
2013,B,0.08268
2013,HR,0.10663
2010,A,0.0608
2010,A,0.0489
2010,E,0.1762
2012,D,0.1511
2012,B,0.0953
2012,HR,0.1124
2012,D,0.1523
2012,A,0.0911
2013,C,0.08724
2013,E,0.10256
2013,B,0.0888
2011,D,0.1232
2009,E,0.1843
2012,B,0.1074
2012,E,0.0682
2010,D,0.1463
2013,A,0.07284
2013,AA,0.0532
2010,C,0.1271
2011,B,0.1009
2013,AA,0.053
2012,D,0.1495
2012,D,0.1039
2013,C,0.08022
2011,A,0.0856
2013,A,0.0706
2013,HR,0.11348
2012,D,0.131
2013,C,0.1091
2013,E,0.1244
2009,AA,0.1936
2011,B,0.1074
2013,A,0.05879
2012,E,0.115
2013,A,0.06026
2013,E,0.10102
2011,HR,0.1148
2013,HR,0.11348
2012,HR,0.1246
2013,D,0.09066
2009,D,0.1472
2012,A,0.108
2011,E,0.1487
2011,D,0.1232
2011,A,0.0905
2011,D,0.1414
2011,B,0.0963
2012,C,0.142
2010,AA,0.057
2013,B,0.0778
2009,E,0.0987
2013,C,0.07824
2012,C,0.1062
2011,E,0.1347
2013,E,0.1107
2010,C,0.0709
2013,E,0.115
2010,A,0.0627
2011,A,0.0771
2013,AA,0.046
2012,C,0.0912
2012,HR,0.1124
2012,B,0.0868
2010,HR,-0.0461
2013,D,0.1065
2013,C,0.08922
2013,C,0.08627
2011,AA,0.0245
2010,C,0.1304
2011,D,0.1232
2013,D,0.09167
2013,E,0.1137
2012,D,0.1506
2012,E,0.1256
2012,B,0.0806
2011,A,0.0666
2011,B,0.1074
2013,E,0.10941
2013,C,0.0553
2012,HR,0.1221
2013,E,0.1093
2013,D,0.116
2012,HR,0.1174
2013,C,0.08627
2012,B,0.0935
2013,A,0.0631
2013,C,0.08976
2013,E,0.10941
2012,AA,0.0549
2013,E,0.10941
2013,E,0.115
2013,C,0.0898
2011,D,0.1649
2010,D,0.1504
2011,D,0.1243
2013,D,0.099
2010,AA,0.068
2013,C,0.1091
2013,B,0.07408
2012,HR,0.1246
2010,B,0.069
2011,D,0.1454
2013,A,0.06081
2013,C,0.08976
2010,D,0.156
2013,B,0.0803
2011,B,0.1009
2011,E,0.143
2013,B,0.08209
2012,A,0.0906
2013,B,0.102
2013,E,0.1093
2013,A,0.0748
2011,D,0.1357
2013,D,0.1079
2013,C,0.0955
2012,C,0.111
2013,A,0.06153
2013,C,0.0912
2010,C,0.1196
2013,B,0.08268
2010,AA,0.054
2013,C,0.08223
2011,D,0.1698
2012,AA,0.071
2011,B,0.0976
2011,C,0.0936
2013,B,0.0836
2012,B,0.0953
2013,A,0.0691
2013,AA,0.0532
2013,B,0.0905
2013,C,0.08872
2013,E,0.1244
2010,E,0.1347
2012,C,0.1103
2013,D,0.1065
2013,D,0.1039
2013,B,0.074
2013,B,0.1214
2011,D,0.1414
2013,E,0.10423
2012,E,0.1567
2013,D,0.1012
2011,B,0.1351
2013,D,0.1025
2013,C,0.08926
2012,E,0.1257
2013,D,0.1065
2012,D,0.1241
2013,B,0.0876
2013,D,0.0927
2011,D,0.1414
2013,C,0.08728
2013,D,0.1012
2012,B,0.051
2011,D,0.1068
2013,C,0.1133
2013,D,0.1065
2013,A,0.0728
2012,B,0.0541
2011,D,0.1414
2011,E,0.1487
2013,D,0.09609
2013,B,0.07408
2012,A,0.0842
2013,C,0.1152
2013,C,0.08473
2013,C,0.08473
2012,C,0.1246
2011,D,0.1243
2011,E,0.143
2013,B,0.1001
2013,AA,0.05047
2012,B,0.1385
2010,HR,0.1399
2012,C,0.1239
2013,B,0.0697
2012,AA,0.0399
2010,D,0.0758
2013,B,0.08268
2012,D,0.1132
2010,A,0.0608
2013,A,0.06026
2013,A,0.07078
2012,C,0.1442
2013,A,0.0782
2013,C,0.08976
2011,D,0.136
2013,C,0.07819
2012,A,0.0842
